,WorkOpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor
6603,,A5051447805,Mihaela Stavarache,,Key Personnel,Kaplitt,No
6604,,A5067702951,Kristine Kolkman,,Key Personnel,Kaplitt,No
6605,,A5054618323,Nozomi Nishimura,,Collaborating PI,Kaplitt,No
6606,,A5066785148,Chris Schaffer,,Collaborating PI,Kaplitt,No
6607,,A5018283116,Laurie Bizimana,,Key Personnel,Kaplitt,No
6608,,,Vivian Chiang,,Key Personnel,Kaplitt,No
6609,,,Chi-Yong Eom,,Key Personnel,Kaplitt,No
6610,,A5026281113,Wojciech Paslawski,,Key Personnel,Kaplitt,No
6611,,A5070094844,Michael Lamont,,Key Personnel,Kaplitt,No
6612,,,Andrew Yancura,,Key Personnel,Kaplitt,No
6613,,,Jacquelyn Haytayan,,Key Personnel,Kaplitt,No
6614,,A5019368836,Stefano Frausin,,Key Personnel,Kirik,No
6615,,A5078770888,Cameron Hunt,,Key Personnel,Kirik,No
6616,,,Brianna Xuereb,,Key Personnel,Kirik,No
6617,,A5014280534,Yuhong Fu,,Key Personnel,Kirik,No
6618,,A5037503849,Louise Cottle,,Key Personnel,Kirik,No
6619,,A5005197796,Courtney Wright,,Project Manager,Kirik,No
6620,,A5020385688,Serena Viventi,,Key Personnel,Kirik,No
6621,,,Giselle Sagredo,,Key Personnel,Kirik,No
6622,,,Jennifer Jin,,Key Personnel,Kirik,No
6623,,,Kwan Yu,,Key Personnel,Kirik,No
6624,,A5109021482,Peat Cormac,,Key Personnel,Kirik,No
6625,,A5033917067,Chedid Jessica,,Key Personnel,Kirik,No
6626,,A5022683208,My Andersson,,Key Personnel,Kirik,No
6627,,,Sofie Andresen,,Key Personnel,Kirik,No
6628,,,Felicia Suteja,,Key Personnel,Kirik,No
6629,,A5037111235,Kevin Law,,Key Personnel,Kirik,No
6630,,A5005077069,Rebecca Bricker,,Key Personnel,Kirik,No
6631,,,Anahid Mahabadian,,Key Personnel,Kirik,No
6632,,A5055416860,Qian Gordon,,Key Personnel,Kirik,No
6633,,A5100356085,Yang Liu,,Key Personnel,Kirik,No
6634,,A5056072835,Frederic Manfredsson,,Collaborating PI,Kordower,No
6635,,A5016102389,Alan Landay,,Key Personnel,Kordower,No
6636,,A5086806840,Scott Muller,,Key Personnel,Kordower,No
6637,,,Jeremy Molina,,Key Personnel,Kordower,No
6638,,,Kyle Hauser,,Key Personnel,Kordower,No
6639,,A5005580223,Vineet Gupta,,Key Personnel,Kordower,No
6640,,A5049620072,Laura Volpicelli-Daley,,Key Personnel,Kordower,No
6641,,,Yue Zhang,,Key Personnel,Kordower,No
6642,,A5069788322,Jhodi Webster,,Key Personnel,Kordower,No
6643,,A5005214080,Lucas Hampton,,Key Personnel,Kordower,No
6644,,A5022918796,Bruce Spiegelman,,Key Personnel,Kordower,No
6645,,A5050274249,Ameera Shaw,,Key Personnel,Kordower,No
6646,,,Sowmya Kamraj,,Key Personnel,Kordower,No
6647,,,Mohamed Youssef,,Key Personnel,Kordower,No
6648,,,Anirudh Vattikota,,Key Personnel,Kordower,No
6649,,,Kelly Glajch,,Key Personnel,Kordower,No
6650,,,Josh Randolph,,Key Personnel,Kordower,No
6651,,,Xiaobo Li,,Key Personnel,Kordower,No
6652,,,Alonso Ledesma,,Key Personnel,Kordower,No
6653,,,Yinzhen He,,Key Personnel,Kordower,No
6654,,,Hayla Ollison,,Project Manager,Kordower,No
6655,,,Jane Balster,,Project Manager,Lee,No
6656,,,Alec Wong,,Key Personnel,Lee,No
6657,,A5085842744,Indrani Poddar,,Key Personnel,Lee,No
6658,,,Hector Martinez,,Key Personnel,Lee,No
6659,,,Mehek Jahan,,Key Personnel,Lee,No
6660,,,Mehek Jahan,,Key Personnel,Lee,No
6661,,,Rachel Tappe,,Key Personnel,Lee,No
6662,,,Joe Robin,,Key Personnel,Lee,No
6663,,,Nicole Courtmanche,,Key Personnel,Lee,No
6664,,,Mehek Jahan,,Key Personnel,Lee,No
6665,,,Mehek Jahan,,Key Personnel,Lee,No
6666,,,Jordan Rowlands,,Key Personnel,Lee,No
6667,,,Carmen Perez de Nanclares Fernandez,,Key Personnel,Lee,No
6668,,A5034385515,Mike Henderson,,Co-PI,Lee,No
6669,,A5003100221,Aminat Hassan,,Key Personnel,Lee,No
6670,,A5100386253,Ying Zhang,,Key Personnel,Lee,No
6671,,,Joshua Carey,,Key Personnel,Lee,No
6672,,A5043377829,Alex Soto-Avellaneda,,Key Personnel,Lee,No
6673,,A5044692783,Sam Peters,,Key Personnel,Lee,No
6674,,A5103234864,Razaul Karim,,Key Personnel,Lee,No
6675,,,Sam Phillip,,Key Personnel,Lee,No
6676,,,Ben Van Setters,,Key Personnel,Lee,No
6677,,A5075186237,Olutayo Olaseinde,,Key Personnel,Lee,No
6678,,,Noah Lubben,,Key Personnel,Lee,No
6679,,,Krishna Chennavajula,,Key Personnel,Lee,No
6680,,,Benjamin Van Setters,,Key Personnel,Lee,No
6681,,A5008036209,Malu Tansey,,Co-PI,Liddle,No
6682,,,Ravindra Boddu,,Key Personnel,Liddle,No
6683,,A5000328118,Alexandria White,,Key Personnel,Liddle,No
6684,,A5086578865,Lisa Blackmer-Raynolds,,Key Personnel,Liddle,No
6685,,A5001432320,Ayse Demirkan,,Key Personnel,Liddle,No
6686,,A5068608837,Brittney Otero,,Key Personnel,Liddle,No
6687,,A5070734573,Alfonso Martin Pena,,Key Personnel,Liddle,No
6688,,A5009239531,Christina Caira,,Key Personnel,Liddle,No
6689,,A5024539060,Katherine Chavez Velasquez,,Key Personnel,Liddle,No
6690,,A5050125232,Ian Williamson,,Key Personnel,Liddle,No
6691,,A5072679304,Senthil Gounder,,Project Manager,Liddle,No
6692,,A5035859489,Mackenzie Bolen,,Key Personnel,Liddle,No
6693,,A5035859489,Mackenzie Bolen,,Key Personnel,Liddle,No
6694,,,Beilei Lei,,Key Personnel,Liddle,No
6695,,,Isabel Fraccaroli,,Key Personnel,Liddle,No
6696,,A5075093941,Charles (Chad) Murchison,,Key Personnel,Liddle,No
6697,,A5007401536,Adrian Verster,,Key Personnel,Liddle,No
6698,,A5035859489,Mackenzie Bolen,,Key Personnel,Liddle,No
6699,,A5035859489,Mackenzie Bolen,,Key Personnel,Liddle,No
6700,,,Vanita Patel,,Key Personnel,Liddle,No
6701,,A5067523493,Ibtehaj Naqvi,,Key Personnel,Liddle,No
6702,,,Lyndsey Lipson,,Key Personnel ,Liddle,No
6703,,A5017395247,Keaton Stagaman,,Key Personnel,Liddle,No
6704,,A5068576885,Nicola Segata,,Lead PI,MAC,No
6705,,A5052283192,Levi Waldron,,Co-PI,MAC,No
6706,,A5028950712,Federica Pinto,,Project Manager,MAC,No
6707,,,Kaelyn Long,,Key Personnel,MAC,No
6708,,A5103144746,Xiang-Dong Fu,,Lead-PI,Mobley,No
6709,,A5048054072,Steve Dowdy,,Co-PI,Mobley,No
6710,,A5086086716,Yuanchao Xue,,Co-PI,Mobley,No
6711,,A5029215938,Peter Shaw,,Project Manager,Mobley,No
6712,,A5052581222,Allen Wang,,Co-PI,Mobley,No
6713,,A5073855965,Bing Ren,,Collaborating PI,Mobley,No
6714,,A5101625376,Xiaoqun Wang,,Collaborating PI,Mobley,No
6715,,A5045770248,Miranda Orr,,Collaborating PI,Mobley,No
6716,,A5033998542,Don Cleveland,,Collaborating PI,Mobley,No
6717,,A5021023250,Samara Reck-Peterson,,Lead-PI,Reck-Peterson,No
6718,,A5011173483,Andres Leschziner,,Co-PI,Reck-Peterson,No
6719,,A5006107445,Josh Hutchings,,Key Personnel,Reck-Peterson,No
6720,,A5040750259,Peter Heid,,Collaborating PI,Reck-Peterson,No
6721,,A5070482927,Jasmin Jansen,,Collaborating PI,Reck-Peterson,No
6722,,A5053245720,Marta Sanz-Murillo,,Key Personnel,Reck-Peterson,No
6723,,A5068728058,Jaime Alegrio Louro,,Key Personnel,Reck-Peterson,No
6724,,A5025003947,Lindsey Young,,Key Personnel,Reck-Peterson,No
6725,,,Swetha Mahesula,,Key Personnel,Reck-Peterson,No
6726,,A5111717449,Tom Kraus,,Collaborating PI,Reck-Peterson,No
6727,,A5042417952,Sandra Röhm,,Key Personnel,Reck-Peterson,No
6728,,A5092762755,Amalia Villagran-Suarez,,Key Personnel,Reck-Peterson,No
6729,,A5012416487,Robert Fagiewicz,,Project Manager,Reck-Peterson,No
6730,,A5015060333,Marcel Wendel,,Collaborating PI,Reck-Peterson,No
6731,,A5029018046,Katy Surridge,,Key Personnel,Reck-Peterson,No
6732,,A5103007906,Erica Xiong,,Key Personnel,Reck-Peterson,No
6733,,A5072876433,Katie Hatch,,Key Personnel,Reck-Peterson,No
6734,,,Niels Pagani,,Key Personnel,Reck-Peterson,No
6735,,A5084228027,Farhaz Shaikh,,Key Personnel,Reck-Peterson,No
6736,,A5030961057,Tanya Bodrug,,Key Personnel,Reck-Peterson,No
6737,,,Alex Flaherty,,Key Personnel,Reck-Peterson,No
6738,,,Nick Lattal,,Key Personnel,Reck-Peterson,No
6739,,A5027487536,Devin Snyder,,Project Manager,Rio,No
6740,,A5000495585,Oriol Busquets Figueras,,Key Personnel,Rio,No
6741,,,Riana Lo Bu,,Key Personnel,Rio,No
6742,,,Maria Gonzalez-Calatayud,,Key Personnel,Rio,No
6743,,,Atul Preetham,,Key Personnel,Rio,No
6744,,,Maja Haerle,,Key Personnel,Rio,No
6745,,,Cheng-Yen (Nick) Huang,,Key Personnel,Rio,No
6746,,,Vivien Simon,,Key Personnel,Rio,No
6747,,,Jianpu Gao,,Key Personnel,Rio,No
6748,,,Saskia Altmaier,,Key Personnel,Rio,No
6749,,,Sarah Paatz,,Key Personnel,Rio,No
6750,,A5035849217,Donato Di Monte,,Co-PI,Schapira,No
6751,,A5078857122,Stanislav Ehrlich,,Collaborating PI,Schapira,No
6752,,A5081742118,Hervé Blottiere,,Collaborating PI,Schapira,No
6753,,,Nathalie Galleron,,Key Personnel,Schapira,No
6754,,A5050850243,Ayse Ulusoy,,Key Personnel,Schapira,No
6755,,A5071630632,Sinead O'Sullivan,,Key Personnel,Schapira,No
6756,,A5068582387,Enza Maria Valente,,Key Personnel,Schapira,No
6757,,A5022210828,Antonio Pisani,,Key Personnel,Schapira,No
6758,,A5100614696,Maria Jose Perez,,Key Personnel,Schapira,No
6759,,A5087410187,Emmanuelle Le Chatelier,,Key Personnel,Schapira,No
6760,,A5051189127,Sara Lucas Del Pozo,,Key Personnel,Schapira,No
6761,,A5052572031,David (KaiYin) Chau,,Key Personnel,Schapira,No
6762,,A5035922000,Pietro La Vitola,,Key Personnel,Schapira,No
6763,,A5008407091,Chiao-Yin Lee,,Key Personnel,Schapira,No
6764,,A5016900497,Christin Weißleder,,Key Personnel,Schapira,No
6765,,A5072443513,Jan-Willem Taanman,,Key Personnel,Schapira,No
6766,,A5040428714,Gerardo Ongari,,Key Personnel,Schapira,No
6767,,A5082132149,Benoit Quinquis,,Key Personnel,Schapira,No
6768,,A5011766453,Chaima Ezzine,,Key Personnel,Schapira,No
6769,,A5101508838,Laura Colombo,,Key Personnel,Schapira,No
6770,,,Aleesa Nazeer,,Key Personnel,Schapira,No
6771,,A5073750727,Heidi Carr,,Key Personnel,Schapira,No
6772,,,Revi Shahar Golan,,Key Personnel,Schapira,No
6773,,A5053300892,Eva Szegö,,Key Personnel,Schapira,No
6774,,,Anushka Takhi,,Key Personnel,Schapira,No
6775,,,Rita Stiuso,,Key Personnel,Schapira,No
6776,,,Véronique Lejard,,Key Personnel,Schapira,No
6777,,,Margot Giat,,Key Personnel,Schapira,No
6778,,A5090853589,Florian Plaza-Oñate,,Key Personnel,Schapira,No
6779,,,Sébastien Dime,,Key Personnel,Schapira,No
6780,,A5046759700,Renata Santos,,Key Personnel,Schapira,No
6781,,,Loris Bandirali,,Key Personnel,Schapira,No
6782,,,Georgia Pittwood,,Key Personnel,Schapira,No
6783,,,Yani Ren,,Key Personnel,Schapira,No
6784,,,Cherif Chahtour,,Key Personnel,Schapira,No
6785,,A5030394012,Su-Chun Zhang,,Co-PI,Scherzer,No
6786,,A5050071813,Beatrice Weykopf,,Project Manager,Scherzer,No
6787,,,Yi Zhong,,Key Personnel,Scherzer,No
6788,,A5085575361,Monika Sharma,,Key Personnel,Scherzer,No
6789,,A5069131024,Madison Cline,,Key Personnel,Scherzer,No
6790,,,Li Feng,,Key Personnel,Scherzer,No
6791,,A5101798791,Kwanho Kim,,Key Personnel,Scherzer,No
6792,,A5027707195,Ewa Grassin,,Key Personnel,Scherzer,No
6793,,A5100716361,Jixiang Zhang,,Key Personnel,Scherzer,No
6794,,,Ileana Lorenzini,,Key Personnel,Scherzer,No
6795,,,Anthony Intorcia,,Key Personnel,Scherzer,No
6796,,A5052272787,Syed Hassan Bukhari,,Key Personnel,Scherzer,No
6797,,,Shun-Yi Zhuo,,Key Personnel,Scherzer,No
6798,,A5010685595,Sidra Aslam,,Key Personnel,Scherzer,No
6799,,A5020391819,Qingru Xu,,Key Personnel,Scherzer,No
6800,,,Mingming Lu,,Key Personnel,Scherzer,No
6801,,,Phil Jun Kang,,Key Personnel,Scherzer,No
6802,,,Matthew Kearny,,Key Personnel,Scherzer,No
6803,,,Liping Zhao,,Key Personnel,Scherzer,No
6804,,A5017104287,Guilherme H. Gatti da Silva,,Key Personnel,Scherzer,No
6805,,,Tingwei Liu,,Key Personnel,Scherzer,No
6806,,,Liping Zhang,,Key Personnel,Scherzer,No
6807,,A5036660972,Ralda Nehme,,Key Personnel,Scherzer,No
6808,,A5027729610,Adina MacMahon Copas,,Key Personnel,Scherzer,No
6809,,,Haru Yamamoto,,Key Personnel,Scherzer,No
6810,,,Ilinca Mazureac,,Key Personnel,Scherzer,No
6811,,,Diogo Ferri Marques,,Key Personnel,Scherzer,No
6812,,,Laura Perna,,Key Personnel,Scherzer,No
6813,,A5043341509,Dunhui Li,,Key Personnel,Scherzer,No
6814,,A5035436240,Zehra F. Calikusu,,Key Personnel,Scherzer,No
6815,,A5103800420,Fang Yuan,,Key Personnel,Scherzer,No
6816,,A5077465600,Sara Rouhiardeshiri,,Key Personnel,Scherzer,No
6817,,A5064498852,Weiqiang (Leo) Liu,,Key Personnel,Scherzer,No
6818,,,Himanshu Chintalapudi,,Key Personnel,Scherzer,No
6819,,,Deep Patel,,Key Personnel,Scherzer,No
6820,,A5064134027,Omar Hasan Ali,,Key Personnel,Schlossmacher,No
6821,,A5077959730,Michaela Lunn,,Key Personnel,Schlossmacher,No
6822,,A5026634089,Mary Xylaki,,Key Personnel,Schlossmacher,No
6823,,A5010206691,Jessica McNeill,,Key Personnel,Schlossmacher,No
6824,,A5044198912,Stephanie Simard,,Key Personnel,Schlossmacher,No
6825,,A5067278835,Jacob Reimer,,Collaborating PI,Schlossmacher,No
6826,,A5072384882,Alex Garza,,Key Personnel,Schlossmacher,No
6827,,,Carolin Fabienne Prior,,Key Personnel,Schlossmacher,No
6828,,,Alfred Maluach,,Key Personnel,Schlossmacher,No
6829,,,Zoe Ortiz,,Key Personnel,Schlossmacher,No
6830,,A5047460455,Thea Würfel,,Key Personnel,Schlossmacher,No
6831,,,Chase Groulx,,Key Personnel,Schlossmacher,No
6832,,,Emma Green-Berkowitz,,Key Personnel,Schlossmacher,No
6833,,A5037473598,Gianfilippo Coppola,,Collaborating PI,Schlossmacher,No
6834,,,Devin Brain,,Key Personnel,Schlossmacher,No
6835,,,Sukru Aras,,Key Personnel,Schlossmacher,No
6836,,,Yi Zhong,,Key Personnel,Schlossmacher,No
6837,,A5074217299,Sasidhar Pasupuleti,,Key Personnel,Schlossmacher,No
6838,,A5010507991,Avika Chopra,,Key Personnel,Schlossmacher,No
6839,,,Karan Thakur,,Key Personnel,Schlossmacher,No
6840,,,Raquel Rodriguez Aller,,Key Personnel,Schlossmacher,No
6841,,A5091123067,Armen Saghatelyan,,Collaborating PI,Schlossmacher,No
6842,,A5084138592,Peter Strick,,Lead-PI,Strick,No
6843,,A5041774892,Afonso Silva,,Collaborating PI,Strick,No
6844,,A5008550747,Andreas Pfenning,,Collaborating PI,Strick,No
6845,,A5019730324,Adam Lin,,Key Personnel,Strick,No
6846,,,Mitsutoshi Hanada,,Key Personnel,Strick,No
6847,,A5054601833,Alexandra Stump,,Key Personnel,Strick,No
6848,,A5076664123,BaDoi Phan,,Key Personnel,Strick,No
6849,,,Mara Frum,,Key Personnel,Strick,No
6850,,,Olivia Brull,,Key Personnel,Strick,No
6851,,,Ghada Abdelhady,,Key Personnel,Strick,No
6852,,,Macie Hakim,,Key Personnel,Strick,No
6853,,,Baylie Leveto,,Key Personnel,Strick,No
6854,,A5061439029,Megan Fredericks,,Key Personnel,Strick,No
6855,,A5036931336,Rachel Tittle,,Key Personnel,Strick,No
6856,,A5019730324,Meng Kuang Lin,,Key Personnel,Strick,No
6857,,A5039075900,Devin Harsch,,Key Personnel,Strick,No
6858,,,Mrunal Zambre,,Key Personnel,Strick,No
6859,,,Rebecca Marflak,,Key Personnel,Strick,No
6860,,,Cherie Cornmesser,,Key Personnel,Strick,No
6861,,,Jackie Breter,,Key Personnel,Strick,No
6862,,,Nili Shah,,Key Personnel,Strick,No
6863,,,Ny Towler,,Key Personnel,Strick,No
6864,,,Moya Carrier,,Key Personnel,Strick,No
6865,,A5068128893,Angelique Di Domenico,,Key Personnel,Studer,No
6866,,A5065024196,Regine Tipon,,Key Personnel,Studer,No
6867,,,Marta Skowronska,,Key Personnel,Studer,No
6868,,A5105878399,Yasmine Nonose,,Key Personnel,Studer,No
6869,,A5083537031,Sigi Benjamin,,Key Personnel,Studer,No
6870,,,Niraj Sawarkar,,Key Personnel,Studer,No
6871,,A5004000538,Ilya Kruglikov,,Unpaid Collaborator,Studer,No
6872,,A5064033656,Stefan Semrau,,Unpaid Collaborator,Studer,No
6873,,A5019634581,Kasandra Diaz,,Key Personnel,Studer,No
6874,,A5040139742,Yunan Luo,,Key Personnel,Studer,No
6875,,A5067023999,Giacomo Monzio Compagnoni,,Key Personnel,Studer,No
6876,,A5078575280,Edinson Lucumi Moreno,,Key Personnel,Studer,No
6877,,A5035296528,Rich Krolewski,,Key Personnel,Studer,No
6878,,A5047502254,Anastasia Kuzkina,,Unpaid Collaborator,Studer,No
6879,,A5009482508,Daniel El Kodsi,,Key Personnel,Studer,No
6880,,A5007253264,Malin Parmar,,Unpaid Collaborator,Studer,No
6881,,A5088629796,Alessandro Fiorenzano,,Unpaid Collaborator,Studer,No
6882,,A5078871380,Edoardo Sozzi,,Unpaid Collaborator,Studer,No
6883,,A5089146662,Petter Storm,,Unpaid Collaborator,Studer,No
6884,,,Kavitha Krishna Sudhakar,,Key Personnel,Studer,No
6885,,A5071777853,Vittoria ,,Key Personnel,Studer,No
6886,,A5086052373,Marinka Zitnik,,Collaborating PI,Studer,No
6887,,A5044314299,Valentina Giunchiglia,,Key Personnel,Studer,No
6888,,A5033357803,Ayush Noori,,Key Personnel,Studer,No
6889,,A5086724086,Gist Croft,,Co-PI,Studer,No
6890,,A5057660606,Xiang Lin,,Key Personnel,Studer,No
6891,,,Yepeng Huang,,Key Personnel,Studer,No
6892,,A5002031095,Michelle Li,,Key Personnel,Studer,No
6893,,A5074677291,Ashish Mehta,,Key Personnel,Studer,No
6894,,,Yue Zhang,,Key Personnel,Sulzer,No
6895,,A5056579499,Ana Moiseyenko,,Key Personnel,Sulzer,No
6896,,,Vanessa Morales,,Key Personnel,Sulzer,No
6897,,A5068791795,Osama A Al Dalahmah,,Key Personnel,Sulzer,No
6898,,,Manxuan Zhou,,Key Personnel,Sulzer,No
6899,,,Stavros Fanourakis,,Key Personnel,Sulzer,No
6900,,A5071581507,Matheus Fonseca,,Key Personnel,Sulzer,No
6901,,,Michaelis Tanner,,Key Personnel,Sulzer,No
6902,,A5033742239,D. James (Jim) Surmeier,,Lead-PI,Surmeier,No
6903,,A5020694621,Silvia Arber,,Co-PI,Surmeier,No
6904,,,Emily Larsen,,Key Personnel,Surmeier,No
6905,,A5018267763,Qialing Cui,,Key Personnel,Surmeier,No
6906,,A5055251836,Denard Simmons,,Key Personnel,Surmeier,No
6907,,,Jaime Guzman,,Key Personnel,Surmeier,No
6908,,,Ema Ilijic,,Key Personnel,Surmeier,No
6909,,A5026310676,Patricia Gonzalez-Rodriquez,,Key Personnel,Surmeier,No
6910,,,James Moran,,Key Personnel,Surmeier,No
6911,,A5006730519,Nora Vrieler,,Key Personnel,Surmeier,No
6912,,A5009618249,Mafalda Vicente,,Key Personnel,Surmeier,No
6913,,,Cassandra Nyerges,,Key Personnel,Surmeier,No
6914,,,Antonio Falasconi,,Key Personnel,Surmeier,No
6915,,,Harsh Kanodia,,Key Personnel,Surmeier,No
6916,,A5101465278,Lindsay Huang,,Key Personnel,Surmeier,No
6917,,A5073314031,Changwan Chen,,Key Personnel,Surmeier,No
6918,,A5052180972,Arin Pamukcu,,Key Personnel,Surmeier,No
6919,,A5031664190,Fuu Jiun Hwang,,Key Personnel,Surmeier,No
6920,,,Sasha Ulrich,,Key Personnel,Surmeier,No
6921,,A5088152896,Christine Weber-Schmidt,,Project Manager,Surmeier,No
6922,,A5020294559,Darcy Peterka,,Key Personnel,Surmeier,No
6923,,A5107996113,Ines Vaz,,Key Personnel,Surmeier,No
6924,,A5069170863,Vivek Athalye,,Key Personnel,Surmeier,No
6925,,A5026584040,Tanya Daigle,,Key Personnel,Surmeier,No
6926,,A5089950659,Lili Karashchuk,,Key Personnel,Surmeier,No
6927,,A5091838554,Zirong Gu,,Key Personnel,Surmeier,No
6928,,A5055317786,Joaquim Alves da Silva,,Key Personnel,Surmeier,No
6929,,,Xinlu Ding,,Key Personnel,Surmeier,No
6930,,A5039624692,Daniel Silverman,,Key Personnel,Surmeier,No
6931,,A5101764645,Tae-Un Han,,Key Personnel,Vangheluwe,No
6932,,A5024492574,Sarah Van Veen,,Key Personnel,Vangheluwe,No
6933,,A5040886525,Chris Van den Haute,,Key Personnel,Vangheluwe,No
6934,,A5070999471,Joris Van Asselberghs,,Key Personnel,Vangheluwe,No
6935,,A5049315953,Annelies Aertgeerts,,Key Personnel,Vangheluwe,No
6936,,A5015367372,Wouter Peelaerts,,Key Personnel,Vangheluwe,No
6937,,A5074178397,Maria Sanchiz Calvo,,Key Personnel,Vangheluwe,No
6938,,A5066542048,Filip Karol Pamula,,Key Personnel,Vangheluwe,No
6939,,,Klara Theresa Scholtissek,,Key Personnel,Vangheluwe,No
6940,,A5007496596,Louise Louro,,Key Personnel,Vangheluwe,No
6941,,,Sasha Frank,,Key Personnel,Vangheluwe,No
6942,,A5052958046,Rania Abou El Asrar,,Key Personnel,Vangheluwe,No
6943,,,Hanne Dhondt,,Key Personnel,Vangheluwe,No
6944,,,Jolien Bejster,,Key Personnel,Vangheluwe,No
6945,,,Logan Glasstetter,,Key Personnel,Vangheluwe,No
6946,,,Mads Eskesen Christensen,,Key Personnel,Vangheluwe,No
6947,,,Charisa Ma,,Key Personnel,Vangheluwe,No
6948,,A5018057795,Andrea Perez,,Key Personnel,Vangheluwe,No
6949,,,Ana Bright,,Key Personnel,Vangheluwe,No
6950,,A5017926854,Samantha Nishimura,,Key Personnel,Vangheluwe,No
6951,,,Aisha Sati,,Key Personnel,Vangheluwe,No
6952,,A5055136980,Hamid Esmaeili,,Key Personnel,Vangheluwe,No
6953,,A5032467961,Paul Saftig,,Collaborating PI,Vangheluwe,No
6954,,A5076737213,Marta Montpeyó Garcia-Moreno,,Key Personnel,Vangheluwe,No
6955,,A5062838955,Jose Obeso,,Co-PI,Vila,No
6956,,A5065389586,Matthias Prigge,,Co-PI,Vila,No
6957,,A5061710340,Javier Hoyo Pérez,,Project Manager,Vila,No
6958,,A5013471636,Ernest Arenas,,"Collaborator, PI",Vila,No
6959,,A5079288330,José Luis Lanciego,,Collaborator,Vila,No
6960,,A5023479832,Jan Tonnesen,,Collaborator,Vila,No
6961,,A5047796812,Jonathan Evan Draffin,,Key personnel,Vila,No
6962,,A5014280534,Yuhong Fu,,Key personnel,Vila,No
6963,,,Ping Wu,,Key personnel,Vila,No
6964,,,Rigamonti Alessandra,,Key personnel,Vila,No
6965,,A5051992465,Welsh Natalie,,Key personnel,Vila,No
6966,,,Lee Kawai,,Key personnel,Vila,No
6967,,A5106871763,Abaurre Carmen,,Key personnel,Vila,No
6968,,A5093662147,Mario Fernandez,,Collaborator,Vila,No
6969,,A5013260183,Marta Gonzalez-Sepulveda,,Key personnel,Vila,No
6970,,A5090842506,Marina Lorente-Picón,,Key personnel,Vila,No
6971,,A5002959173,Joana M. Cladera,,Key personnel,Vila,No
6972,,A5074619269,Cristian Gonzalez-Cabrera,,Key personnel,Vila,No
6973,,A5047198741,Inés Trigo,,Key personnel,Vila,No
6974,,A5084442661,Sebastian Luca D'Addario,,Key personnel,Vila,No
6975,,A5029237737,Alberto J Rico,,Key personnel Lanciego,Vila,No
6976,,,Pauline Jakobs,,Key personnel,Vila,No
6977,,A5013626188,Mariangela Massaro,,Key personnel Lanciego,Vila,No
6978,,A5062272188,Sandy Gonzalez,,Key personnel,Vila,No
6979,,A5023850435,Jose Angel Pineda-Pardo,,Collaborator,Vila,No
6980,,A5049186987,Miguel Lopez-Aguirre,,Collaborator,Vila,No
6981,,A5029025646,Alejandro Reinares-Sebastian,,Collaborator,Vila,No
6982,,A5104504312,Megan Carrillo- Díaz de Argandoña,,Collaborator,Vila,No
6983,,A5106927835,Nagore Hernández Pinedo,,Collaborator,Vila,No
6984,,A5084740875,Noelia Esteban García,,Collaborator,Vila,No
6985,,A5040297632,Paula Gimenez,,Key personnel,Vila,No
6986,,A5025215889,Csilla Novák,,Key personnel,Vila,No
6987,,,Sandra Gellhaar,,Key personnel,Vila,No
6988,,A5075191847,Mubasher Mohammed,,Key personnel,Vila,No
6989,,,Guochang Lyu,,Key personnel,Vila,No
6990,,A5027903935,Hirofumi Noguchi,,Key personnel,Vila,No
6991,,A5093510646,Patricia Arnaiz,,Key personnel Lanciego,Vila,No
6992,,,Anahid Ansari Mahabadian,,Key personnel,Vila,No
6993,,,Sabrina-Ayelén Gatti Quaranta,,Key personnel,Vila,No
6994,,,Diana Municchi,,Key personnel,Vila,No
6995,,,Rukhshona Kayumova,,Key personnel,Vila,No
6996,,,Aleksandra Gritskova,,Key personnel,Vila,No
6997,,A5117540536,Mario M. Ilarduya,,Key personnel Lanciego,Vila,No
6998,,A5051093942,Guy Boeckxstaens,,Co-PI,Voet,No
